source_file,sheet,section,metric_label,date,value_raw,value_num,is_percent,is_total,context_left,context_top,context_left_stack,context_top_stack,scenario
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,47.4198573829787,47.4198573829787,False,False,,6686.199891,,6686.199891|13.7617422291667|660.563627|40.2348476875|1931.272689,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,46.17,0,46.17|47.4198573829787,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,42.9068068743767,42.9068068743767,False,False,0,111858.0455215,0|46.17|47.4198573829787,111858.0455215|8.36600423340708|3781.4339135|37.6734686216814|17028.407817,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,46.6155965669051,46.6155965669051,False,False,46.17,100183.148372756,46.17|42.9068068743767|0,100183.148372756|9.94390530925457|6333.65666159314|35.7786947457585|22788.8300694778,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,0.833333333333333,0.833333333333333,False,False,,47.4198573829787,,47.4198573829787|6686.199891|13.7617422291667|660.563627|40.2348476875,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,0.254265873,0,0.254265873|0.833333333333333,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,0.451207071506746,0.451207071506746,False,False,Occupancy,42.9068068743767,Occupancy|0|0.254265873,42.9068068743767|111858.0455215|8.36600423340708|3781.4339135|37.6734686216814,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0.5428965517,0.5428965517,False,False,0.3927690476,46.6155965669051,0.3927690476|0.451207071506746|Occupancy,46.6155965669051|100183.148372756|9.94390530925457|6333.65666159314|35.7786947457585,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,150,150.0,False,False,,0.833333333333333,,0.833333333333333|47.4198573829787|6686.199891|13.7617422291667|660.563627,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,45.76785714,0,45.76785714|150,0|0|0|0|0,
