source_file,section,metric_label,date,value_raw,value_num,is_percent,is_total
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-10,1,1.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-23,1,1.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-25,1,1.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-01,72.54545455,72.54545455,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-04,22078.18182,22078.18182,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-08,343.6364,343.6364,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-10,11869.999,11869.999,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-22,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-23,2715.455,2715.455,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-24,0.0015,0.0015,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-25,15498.182,15498.182,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-29,-1979.9978,-1979.9978,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-04,169.8321678,169.8321678,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-10,127.6343978,127.6343978,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-22,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-23,46.81818966,46.81818966,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-24,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-25,184.5021667,184.5021667,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-29,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-04,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-10,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-22,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-23,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-24,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-25,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-29,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Alq instalaciones Cuarentaytres,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-04,1801.652893,1801.652893,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-10,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-22,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-23,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-24,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-25,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-29,1452.8926,1452.8926,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,Prestaciones de servicios,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-01,72.54545455,72.54545455,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-04,23879.83471,23879.83471,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-08,343.6364,343.6364,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-10,11869.999,11869.999,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-22,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-23,2715.455,2715.455,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-24,0.0015,0.0015,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-25,15498.182,15498.182,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-29,-527.1052,-527.1052,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,BANQUETING,,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-04,43,43.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-22,21,21.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-23,7,7.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-04,5,5.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-22,1,1.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-23,1,1.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-04,2110,2110.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-10,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-22,1300,1300.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-23,399.99895,399.99895,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-24,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-25,5.454545,5.454545,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-29,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-04,49.06976744,49.06976744,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-10,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-22,61.9047619,61.9047619,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-23,57.14270714,57.14270714,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-24,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-25,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-29,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-04,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-10,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-13,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-14,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-15,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-16,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-17,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-18,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-19,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-20,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-21,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-22,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-23,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-24,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-25,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-26,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-27,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-28,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-29,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-30,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Alq instalaciones Cuarentaytres,2025-01-31,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-01,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-02,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-03,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-04,390.000005,390.000005,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-05,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-06,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-07,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-08,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-09,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-10,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-11,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-12,0,0.0,False,False
202501 Daily CuarentaytresNEW.xlsx,MICE,Prestaciones de servicios,2025-01-13,0,0.0,False,False
