source_file,sheet,section,metric_label,date,value_raw,value_num,is_percent,is_total,context_left,context_top,context_left_stack,context_top_stack,scenario
02_febrero.xlsx,Daily,,,2025-02-28,13.7617422291667,13.7617422291667,False,False,,660.563627,,660.563627|40.2348476875|1931.272689|53.9965899166667|2591.836316,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,10.0412073586342,10.0412073586342,False,False,13.7617422291667,551.165111014577,13.7617422291667,551.165111014577|36.1287926413659|1983.12108253381|46.17|2534.28619354839,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,10.0412073586342,0,10.0412073586342|13.7617422291667,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,8.36600423340708,8.36600423340708,False,False,Avg.Spend BV / cover,3781.4339135,Avg.Spend BV / cover|0|10.0412073586342,3781.4339135|37.6734686216814|17028.407817|46.0394728550885|20809.8417305,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,10.0412073586342,10.0412073586342,False,False,8.36600423340708,5695.37281381729,8.36600423340708|Avg.Spend BV / cover|0,5695.37281381729|36.1287926413659|20492.2511861827|46.17|26187.624,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,9.94390530925457,9.94390530925457,False,False,10.0412073586342,6333.65666159314,10.0412073586342|8.36600423340708|Avg.Spend BV / cover,6333.65666159314|35.7786947457585|22788.8300694778|45.722600055013|29122.486731071,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,6686.199891,6686.199891,False,False,,13.7617422291667,,13.7617422291667|660.563627|40.2348476875|1931.272689|53.9965899166667,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,7104.09121954839,7104.09121954839,False,False,6686.199891,10.0412073586342,6686.199891,10.0412073586342|551.165111014577|36.1287926413659|1983.12108253381|46.17,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,7104.09121954839,0,7104.09121954839|6686.199891,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,111858.0455215,111858.0455215,False,False,TOTAL RESTAURANT REV,8.36600423340708,TOTAL RESTAURANT REV|0|7104.09121954839,8.36600423340708|3781.4339135|37.6734686216814|17028.407817|46.0394728550885,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,102351.0411,102351.0411,False,False,111858.0455215,10.0412073586342,111858.0455215|TOTAL RESTAURANT REV|0,10.0412073586342|5695.37281381729|36.1287926413659|20492.2511861827|46.17,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,100183.148372756,100183.148372756,False,False,102351.0411,9.94390530925457,102351.0411|111858.0455215|TOTAL RESTAURANT REV,9.94390530925457|6333.65666159314|35.7786947457585|22788.8300694778|45.722600055013,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,47.4198573829787,47.4198573829787,False,False,,6686.199891,,6686.199891|13.7617422291667|660.563627|40.2348476875|1931.272689,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,46.17,46.17,False,False,47.4198573829787,7104.09121954839,47.4198573829787,7104.09121954839|10.0412073586342|551.165111014577|36.1287926413659|1983.12108253381,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,46.17,0,46.17|47.4198573829787,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,42.9068068743767,42.9068068743767,False,False,0,111858.0455215,0|46.17|47.4198573829787,111858.0455215|8.36600423340708|3781.4339135|37.6734686216814|17028.407817,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,46.17,46.17,False,False,42.9068068743767,102351.0411,42.9068068743767|0|46.17,102351.0411|10.0412073586342|5695.37281381729|36.1287926413659|20492.2511861827,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,46.6155965669051,46.6155965669051,False,False,46.17,100183.148372756,46.17|42.9068068743767|0,100183.148372756|9.94390530925457|6333.65666159314|35.7786947457585|22788.8300694778,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,0.833333333333333,0.833333333333333,False,False,,47.4198573829787,,47.4198573829787|6686.199891|13.7617422291667|660.563627|40.2348476875,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,0.254265873,0.254265873,False,False,0.833333333333333,46.17,0.833333333333333,46.17|7104.09121954839|10.0412073586342|551.165111014577|36.1287926413659,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,0.254265873,0,0.254265873|0.833333333333333,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,0.451207071506746,0.451207071506746,False,False,Occupancy,42.9068068743767,Occupancy|0|0.254265873,42.9068068743767|111858.0455215|8.36600423340708|3781.4339135|37.6734686216814,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,0.3927690476,0.3927690476,False,False,0.451207071506746,46.17,0.451207071506746|Occupancy|0,46.17|102351.0411|10.0412073586342|5695.37281381729|36.1287926413659,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0.5428965517,0.5428965517,False,False,0.3927690476,46.6155965669051,0.3927690476|0.451207071506746|Occupancy,46.6155965669051|100183.148372756|9.94390530925457|6333.65666159314|35.7786947457585,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,150,150.0,False,False,,0.833333333333333,,0.833333333333333|47.4198573829787|6686.199891|13.7617422291667|660.563627,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,45.76785714,45.76785714,False,False,150,0.254265873,150,0.254265873|46.17|7104.09121954839|10.0412073586342|551.165111014577,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,45.76785714,0,45.76785714|150,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,2251.974550394,2251.974550394,False,False,Total Covers,0.451207071506746,Total Covers|0|45.76785714,0.451207071506746|42.9068068743767|111858.0455215|8.36600423340708|3781.4339135,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,1281.5,1281.5,False,False,2251.974550394,0.3927690476,2251.974550394|Total Covers|0,0.3927690476|46.17|102351.0411|10.0412073586342|5695.37281381729,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,2361.47454545455,2361.47454545455,False,False,1281.5,0.5428965517,1281.5|2251.974550394|Total Covers,0.5428965517|46.6155965669051|100183.148372756|9.94390530925457|6333.65666159314,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,1473.03634,1473.03634,False,False,,150,,150|0.833333333333333|47.4198573829787|6686.199891|13.7617422291667,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,1127.28,1127.28,False,False,1473.03634,45.76785714,1473.03634,45.76785714|0.254265873|46.17|7104.09121954839|10.0412073586342,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,1127.28,0,1127.28|1473.03634,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,13462.72720597,13462.72720597,False,False,Total Revenue,2251.974550394,Total Revenue|0|1127.28,2251.974550394|0.451207071506746|42.9068068743767|111858.0455215|8.36600423340708,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,18788,18788.0,False,False,13462.72720597,1281.5,13462.72720597|Total Revenue|0,1281.5|0.3927690476|46.17|102351.0411|10.0412073586342,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,11519.3880266075,11519.3880266075,False,False,18788,2361.47454545455,18788|13462.72720597|Total Revenue,2361.47454545455|0.5428965517|46.6155965669051|100183.148372756|9.94390530925457,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,9.82024226666667,9.82024226666667,False,False,,1473.03634,,1473.03634|150|0.833333333333333|47.4198573829787|6686.199891,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,24.630386267632,24.630386267632,False,False,9.82024226666667,1127.28,9.82024226666667,1127.28|45.76785714|0.254265873|46.17|7104.09121954839,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,24.630386267632,0,24.630386267632|9.82024226666667,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,5.97818798778814,5.97818798778814,False,False,Avg.cover,13462.72720597,Avg.cover|0|24.630386267632,13462.72720597|2251.974550394|0.451207071506746|42.9068068743767|111858.0455215,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,14.6609442060086,14.6609442060086,False,False,5.97818798778814,18788,5.97818798778814|Avg.cover|0,18788|1281.5|0.3927690476|46.17|102351.0411,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,4.87804878048781,4.87804878048781,False,False,14.6609442060086,11519.3880266075,14.6609442060086|5.97818798778814|Avg.cover,11519.3880266075|2361.47454545455|0.5428965517|46.6155965669051|100183.148372756,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,141.36363,141.36363,False,False,,9.82024226666667,,9.82024226666667|1473.03634|150|0.833333333333333|47.4198573829787,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,311.44129414754,311.44129414754,False,False,141.36363,24.630386267632,141.36363,24.630386267632|1127.28|45.76785714|0.254265873|46.17,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,311.44129414754,0,311.44129414754|141.36363,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,2665.27265627,2665.27265627,False,False,Food Revenue,5.97818798778814,Food Revenue|0|311.44129414754,5.97818798778814|13462.72720597|2251.974550394|0.451207071506746|42.9068068743767,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,5190.68823579233,5190.68823579233,False,False,2665.27265627,14.6609442060086,2665.27265627|Food Revenue|0,14.6609442060086|18788|1281.5|0.3927690476|46.17,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,3182.53948867568,3182.53948867568,False,False,5190.68823579233,4.87804878048781,5190.68823579233|2665.27265627|Food Revenue,4.87804878048781|11519.3880266075|2361.47454545455|0.5428965517|46.6155965669051,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,0.9424242,0.9424242,False,False,,141.36363,,141.36363|9.82024226666667|1473.03634|150|0.833333333333333,TODAY
